更新时间,#genre#
20250914 03:01,url


RespoTime,whitelist,#genre#
755.06ms,渭源新闻,http://play.kankanlive.com/live/1720408280309109.m3u8
755.12ms,[HD]munsif tv,https://stream1.freetv.fun/munsif-tv-1.m3u8
755.13ms,[BD]cetv4,https://stream1.freetv.fun/ipv6-cetv4-1.m3u8
755.15ms,[HD]nation tv,https://stream1.freetv.fun/nation-tv-1.m3u8
755.17ms,[BD]vsin,https://stream1.freetv.fun/vsin-1.m3u8
755.18ms,[BD]oman 1,https://stream1.freetv.fun/oman-1-1.m3u8
755.21ms,浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
755.21ms,[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-3.m3u8
755.23ms,耀眼的白狮家族1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/07c3395ee5da4f789937372657ab980a/1200.m3u8
755.27ms,[SD]deen tv,https://stream1.freetv.fun/deen-tv-1.m3u8
755.31ms,[BD]fenerbahçe tv,https://stream1.freetv.fun/fenerbahce-tv-2.m3u8
755.31ms,[BD]q-music,https://stream1.freetv.fun/q-music-1.m3u8
755.39ms,[HD]umsa tvu internacional,https://stream1.freetv.fun/umsa-tvu-internacional-1.m3u8
755.42ms,CCTV9,https://stream1.freetv.fun/b1441aafad046fdc14f8c74f647d28ce7841fef2633d1aedccf8c575d1e9668f.m3u8
755.47ms,速度与生存2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/31abc302978f45df9c4e8aaa3972d599/1200.m3u8
755.49ms,[HD]sakala channel,https://stream1.freetv.fun/sakala-channel-1.m3u8
755.50ms,[HD]nhk japan ᴴᴰ,https://stream1.freetv.fun/nhk-japan-hd-1.m3u8
755.51ms,[BD]hbo,https://stream1.freetv.fun/hbo-16.m3u8
755.51ms,[BD]waterbear,https://stream1.freetv.fun/waterbear-3.m3u8
755.52ms,[VGA]tm tv,https://stream1.freetv.fun/tm-tv-2.m3u8
755.55ms,海洋宫殿的守护者,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/86c73156b8ad405180ed252940b2155c/1200.m3u8
755.58ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-8.m3u8
755.59ms,[VGA]qpvn,https://stream1.freetv.fun/qpvn-1.m3u8
755.60ms,[VGA]9xm,https://stream1.freetv.fun/9xm-1.m3u8
755.70ms,[HD]wuan plus,https://stream1.freetv.fun/wuan-plus-1.m3u8
755.77ms,「B站」QQ飞车•手游,https://live.iill.top/bilibili/21743919
755.81ms,[SD]bbc news (north america) (1080p),https://stream1.freetv.fun/bbc-news-10.m3u8
755.83ms,[SD]hbo zone ==,https://stream1.freetv.fun/hbo-zone-8.ctv
755.87ms,河南卫视,https://stream1.freetv.fun/30a83f0e3f611bb25ea4cd2d8df9e6b10e7ffbf002513c5e046dd9fb135dc269.m3u8
755.91ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-16.m3u8
755.93ms,湖北卫视,http://fxgm.fxjf.work:19901/tsfile/live/0132_1.m3u8
755.94ms,安徽卫视,https://stream1.freetv.fun/a9be08089c9d15abe0bf7a88c8c87b644d55ed4e1a3b117bf9bdf6caf232696e.m3u8
755.94ms,[VGA]al24 news,https://stream1.freetv.fun/al24-news-1.m3u8
755.95ms,[HD]nhk world,https://stream1.freetv.fun/nhk-world-9.m3u8
755.95ms,非凡虎女王(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2e657776c024445b83a0554d71773c0b/1200.m3u8
756.00ms,[HD]discovery life *y,https://stream1.freetv.fun/discovery-life--y-1.m3u8
756.02ms,[HD]metro tv,https://stream1.freetv.fun/metro-tv-2.m3u8
756.03ms,[HD]christian youth channel (cyc) (1080p),https://stream1.freetv.fun/christian-youth-channel-1.m3u8
756.05ms,[HD]bek tv,https://stream1.freetv.fun/bek-tv-1.m3u8
756.07ms,金鹰卡通,https://stream1.freetv.fun/10c162a19187277452e11fbe6cc81e691467a45e9aaa62427d2ba9ed3d5254b9.m3u8
756.08ms,重庆卫视,https://stream1.freetv.fun/db87bc979d1c5004a4b6403aa42c8cc09da751ecd2f1cf27806cf13032ea15e4.m3u8
756.10ms,新疆卫视,https://stream1.freetv.fun/4eb5cb457819f8078aed2f15afa03cd11f7d5ba1424fa6b9d4e1e5cc65a36351.m3u8
756.11ms,金鹰卡通,https://stream1.freetv.fun/ipv6-jin-ying-qia-tong-7.m3u8
756.12ms,ASTROFOOTBALL,https://stream1.freetv.fun/astro-football-2.m3u8
756.25ms,[SD]irib 4,https://stream1.freetv.fun/irib-4-1.m3u8
756.27ms,CCTV15,https://stream1.freetv.fun/73a759287d0886162dd6b7f71f9011eebf7849ffdc85ad172bb4285f3e4f419e.m3u8
756.29ms,[HD]la mia tv,https://stream1.freetv.fun/la-mia-tv-1.m3u8
756.30ms,CCTV-2,http://fm1077.serv00.net/Smart.php?id=cctv2
756.33ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-18.ctv
756.37ms,[HD]电影,https://stream1.freetv.fun/dian-ying-69.m3u8
756.39ms,[BD]ช่อง 澳视澳门,https://stream1.freetv.fun/ch-ng-ao-shi-ao-men-2.m3u8
756.45ms,CGTN,http://www.douzhicloud.site:35455/nptv/cgtnar.m3u8
756.46ms,Rai 4 Ⓖ,https://mediapolis.rai.it/relinker/relinkerServlet.htm?cont=746966&output=7&forceUserAgent=rainet/4.0.5
756.47ms,[HD]浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-10.m3u8
756.48ms,[HD]sr fernsehen,https://stream1.freetv.fun/sr-fernsehen-1.m3u8
756.49ms,湖南卫视,https://stream1.freetv.fun/5f57f38f549db9a3a2c3bd3ee1f755d9d29e0f2cfa6af6d1870b27d446807381.m3u8
756.51ms,Supertv,http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8
756.56ms,[BD]mta1 world (720p),https://stream1.freetv.fun/mta1-world-2.m3u8
756.59ms,[SD]nfl redzone,https://stream1.freetv.fun/nfl-redzone-4.m3u8
756.60ms,追逐的游戏,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/34459ad5d340461daab2f453d485833d/1200.m3u8
756.63ms,四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
756.65ms,CCTV11,https://stream1.freetv.fun/ac135f3f5e389db99311c5a5acf9e673707e60b26de5f34a4035377c59d4a316.m3u8
756.68ms,TV2MALAYSIA,https://stream1.freetv.fun/tv2-malaysia-11.m3u8
756.68ms,[BD]cctv8,https://stream1.freetv.fun/cctv8-54.m3u8
756.69ms,[HD]ช่อง premier sports 1,https://stream1.freetv.fun/ch-ng-premier-sports-1-1.m3u8
756.72ms,[BD]africa 24 english,https://stream1.freetv.fun/africa-24-english-1.m3u8
756.77ms,[BD]estrella tv east,https://stream1.freetv.fun/estrella-tv-east-1.m3u8
756.79ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-18.ctv
756.80ms,[BD]ufc,https://stream1.freetv.fun/ufc-1.m3u8
756.81ms,CCTV1,https://stream1.freetv.fun/2ad5af5d9a8d7243c8d9c7422ee6cf76bad9ac2c1e157bc9f199423fb5ed4845.m3u8
756.81ms,[VGA]отр ⓢ,https://stream1.freetv.fun/otr-s-1.m3u8
756.82ms,[HD]th bình thuận,https://stream1.freetv.fun/th-binh-thuan-2.m3u8
756.85ms,[HD]go tv,https://stream1.freetv.fun/go-tv-3.m3u8
756.86ms,CCTV15,https://stream1.freetv.fun/68e30c36f40d9c89b681379d0dc910f0e0fc80c838759dd5194422f946515f76.m3u8
756.86ms,CCTV7,https://stream1.freetv.fun/c1f93da7a0cd13567f02bfd6f333247e5aa9e44a5dbf8d6b57fa4be2de152a2e.m3u8
756.86ms,CCTV15,https://stream1.freetv.fun/3cd5992c0bc678290fbfb3ea5c9e3ae07fde910fecbb9119dec4ef12ecd4a717.m3u8
756.87ms,浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
756.90ms,[SD]bravo plus 1,https://stream1.freetv.fun/bravo-plus-1-1.m3u8
756.98ms,啦啦啦,http://dns.yiandrive.com:13571/douyu/633019
757.00ms,[BD]rhema tv,https://stream1.freetv.fun/rhema-tv-1.m3u8
757.02ms,甘肃卫视,https://stream1.freetv.fun/165aabbf9e18f1d9eb90689e874f668915ce33338909f8df981b479b08ddb436.m3u8
757.11ms,[VGA]ebs 1,https://stream1.freetv.fun/ebs-1-1.m3u8
757.13ms,黑龙江卫视,https://stream1.freetv.fun/b5a527a4026b19bb12c4e4cbdf5359428230ae27f234e6a93ca79c9c3dfe42ab.m3u8
757.15ms,登封综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8
757.16ms,河南卫视,https://stream1.freetv.fun/e3db1ee2a7e7ad78d43c47c7119f2bbc11eac1b6ebfc47dc0831b0316413f1b6.m3u8
757.18ms,黑龙江卫视,https://stream1.freetv.fun/9225372ccf204b1122cfe8ce93b8f304cd148fdd06f4f45d8992c3d95efa5c96.m3u8
757.18ms,[SD]oanplus (1080p),https://stream1.freetv.fun/oanplus-3.m3u8
757.18ms,C31 TV,https://d1k6kax80wecy5.cloudfront.net/RLnAKY/index.m3u8
757.24ms,[HD]nhk japan,https://stream1.freetv.fun/nhk-japan-1.m3u8
757.24ms,[HD]1 plus 1 марафон,https://stream1.freetv.fun/1-plus-1-marafon-2.m3u8
757.28ms,西藏卫视,https://stream1.freetv.fun/f8e8db518a6dfddd119d8b4ab6988e5e2b831145ef193422e8a4b3edfa0d92f4.m3u8
757.34ms,[BD]rotana m plus,https://stream1.freetv.fun/rotana-m-plus-2.m3u8
757.38ms,生存的望(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fd00ce388b994d7195dbefc1beb5726b/1200.m3u8
757.42ms,新疆卫视,https://stream1.freetv.fun/363c0657149101e76a4b7f45275584ee460444b7772a92df1c69cbecec1c698c.m3u8
757.43ms,深圳卫视,https://stream1.freetv.fun/b6f191d152cd68e82619bf81baa62725dd590bca499c810e11b4babbe75cf8d5.m3u8
757.46ms,[VGA]wps tv (360p),https://stream1.freetv.fun/wps-tv-1.m3u8
757.48ms,CCTV4,http://113.57.111.4:1111/tsfile/live/1003_1.m3u8
757.53ms,兔子队长,http://dns.yiandrive.com:13571/douyu/6829679
757.64ms,[BD]biz tv,https://stream1.freetv.fun/biz-tv-1.m3u8
757.64ms,四大裁子之首,https://www.goodiptv.club/huya/11602058
757.68ms,[HD]rtg tv,https://stream1.freetv.fun/rtg-tv-1.m3u8
757.69ms,[BD]desire,https://stream1.freetv.fun/desire-1.m3u8
757.70ms,[HD]tnt =,https://stream1.freetv.fun/tnt-2.ctv
757.74ms,足球超级猎食者(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7aec4db75da469d915a5dd7a0fb3d70/1200.m3u8
757.74ms,[SD]acc network *y,https://stream1.freetv.fun/acc-network--y-1.m3u8
757.77ms,陈慧娴-夜半小夜曲,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fc30000bu3s66l91uupo5jllq40&ratio=720p&line=0
757.86ms,[HD]南部新闻综合,https://stream1.freetv.fun/nan-bu-xin-wen-zong-he-1.m3u8
757.86ms,[VGA]aaj tak,https://stream1.freetv.fun/aaj-tak-3.m3u8
757.88ms,CCTV12,https://stream1.freetv.fun/fd8feeadf3d281587366a5c57dfb6fe54baef1a61e6704b5e769aeccbcaf79f9.m3u8
757.90ms,[HD]ontv,https://stream1.freetv.fun/ontv-2.m3u8
757.91ms,[HD]tv deportes,https://stream1.freetv.fun/tv-deportes-1.m3u8
757.91ms,凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-8.m3u8
757.96ms,[HD]lao-thai tv,https://stream1.freetv.fun/lao-thai-tv-1.m3u8
758.03ms,[BD]广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-14.m3u8
758.10ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-7.ctv
758.14ms,[BD]africa 24 sport,https://stream1.freetv.fun/africa-24-sport-1.m3u8
758.15ms,[BD]atv,https://stream1.freetv.fun/atv-8.m3u8
758.15ms,四川卫视,https://epg.pw/stream/055343f080ad52a0036df3256adc71d8514fbcef7cbcbb115d1b2f4a186f4671.m3u8
758.17ms,[SD]hollywood,https://stream1.freetv.fun/hollywood-5.m3u8
758.17ms,[BD]松阳新闻综合,https://stream1.freetv.fun/song-yang-xin-wen-zong-he-1.m3u8
758.19ms,[SD]6 tv telugu,https://stream1.freetv.fun/6-tv-telugu-1.m3u8
758.21ms,[BD]al alaraby,https://stream1.freetv.fun/al-alaraby-1.m3u8
758.22ms,新疆天山(定海神针),https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
758.25ms,[BD]waterbear,https://stream1.freetv.fun/waterbear-1.m3u8
758.26ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-15.m3u8
758.27ms,新疆卫视,https://stream1.freetv.fun/788702ed504aeda3322f8db5973d9fc056ede56e02560b365a5cc69efc07874a.m3u8
758.28ms,[HD]amasia,https://stream1.freetv.fun/amasia-1.m3u8
758.28ms,CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8
758.29ms,[BD]广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-65.m3u8
758.30ms,[HD]channel 7,https://stream1.freetv.fun/channel-7-1.m3u8
758.33ms,[HD]radio italia cina tv,https://stream1.freetv.fun/radio-italia-cina-tv-1.m3u8
758.35ms,[SD]kids tv,https://stream1.freetv.fun/kids-tv-2.m3u8
758.37ms,CCTV11,https://stream1.freetv.fun/a2291aca1f34c2adb00726f287981230a15e9fe84c5350e104f7704947052e52.m3u8
758.39ms,[BD]镇江新闻综合,https://stream1.freetv.fun/zhen-jiang-xin-wen-zong-he-4.m3u8
758.40ms,Taevas TV7,https://vod.tv7.fi/tv7-ee/_definst_/smil:tv7-ee.smil/playlist.m3u8
758.45ms,Open TV Ⓖ,https://liveopen.siliconweb.com/openTvLive/liveopen/playlist.m3u8
758.48ms,[HD]hmong star tv,https://stream1.freetv.fun/hmong-star-tv-1.m3u8
758.49ms,[BD]tvm 3,https://stream1.freetv.fun/tvm-3-2.m3u8
758.54ms,[SD]comedy central south park,https://stream1.freetv.fun/comedy-central-south-park-1.m3u8
758.55ms,河北卫视,https://stream1.freetv.fun/dc5dd97fae4fb87d7e23b6b8f82e42e0a80587bdc330a3365948ea928f0dacfa.m3u8
758.57ms,[VGA]mbc 2,https://stream1.freetv.fun/mbc-2-1.m3u8
758.60ms,[HD]life tv,https://stream1.freetv.fun/life-tv-2.m3u8
758.64ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-6.ctv
758.65ms,[BD]镇江新闻综合,https://stream1.freetv.fun/zhen-jiang-xin-wen-zong-he-3.m3u8
758.73ms,[HD]atv,https://stream1.freetv.fun/atv-6.m3u8
758.73ms,ipanda-瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
758.80ms,[BD]sama dubai,https://stream1.freetv.fun/sama-dubai-1.m3u8
758.80ms,[SD]rtp açores,https://stream1.freetv.fun/rtp-acores-5.m3u8
758.83ms,非洲野放计划2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/21ff76c2151743f983d8f67d3cc7231d/1200.m3u8
758.89ms,[HD]jitv,https://stream1.freetv.fun/jitv-1.m3u8
758.93ms,[SD]武义新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-10.m3u8
758.93ms,湖北卫视,https://stream1.freetv.fun/95a48ba741cb55df727c504cdfd501c65310a9ad60fdcdbb36ad8277d5790f27.m3u8
758.98ms,[BD]rûdaw tv,https://stream1.freetv.fun/rudaw-tv-1.m3u8
759.12ms,CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=5efea15b5115b2be0e9c11527601ab541c646da6310420ce788fafd0cbc53baa18194290df19e900a089f43300a784605577054b709659403fb3de1eaa69137ce76e0233b0f007ee744300c50d
759.15ms,广东珠江,https://stream1.freetv.fun/468bff09871ed8a1eba7a539f461001a9683ac2cbb084ef2d52449c7f1a52478.m3u8
759.17ms,贵州卫视,https://stream1.freetv.fun/cc355cff5e64e929be202850ad548614c634aadb032518cdf95aa7ac68dc1a8d.m3u8
759.19ms,第16集,http://jx.999315.xyz/ffzy/20221212/2548_61e61471/index.m3u8
759.20ms,[BD]西宁新闻,https://stream1.freetv.fun/xi-zhu-xin-wen-2.m3u8
759.28ms,[HD]south park en français,https://stream1.freetv.fun/south-park-en-francais-1.m3u8
759.28ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-6.m3u8
759.34ms,[BD]newsmax 2,https://stream1.freetv.fun/newsmax-2-1.m3u8
759.35ms,[BD]american ninja warrior,https://stream1.freetv.fun/american-ninja-warrior-1.m3u8
759.39ms,[BD]jordan song,https://stream1.freetv.fun/jordan-song-1.m3u8
759.48ms,[HD]南宁新闻综合频道,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-3.m3u8
759.48ms,黑猩猩的丛林法则,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
759.49ms,[BD]贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-10.m3u8
759.50ms,[SD]classic movies,https://stream1.freetv.fun/classic-movies-3.m3u8
759.53ms,CCTV13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
759.60ms,北极熊之光(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ca1fabcc21d64b1f8cc933844830fcc5/1200.m3u8
759.65ms,北京卫视,https://stream1.freetv.fun/a2b77b13f92531d7d4caf730dc6335d64bf721447832027bbc45fc614c5a3d64.m3u8
759.68ms,[SD]радость,https://stream1.freetv.fun/radost-1.m3u8
759.69ms,广东少儿,https://stream1.freetv.fun/9e3bb2f0e2e33140f2eacb1d7cb90fff3e38e70ba760ab5f984b2a9e2f929d87.m3u8
759.76ms,[BD]上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-3.m3u8
759.79ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=0bbd368e56ca239424f7c5ccc970c14b033a2a8ae6ee8749423233b1af2cf31d089694e2a89e22162c6f6ca67d978d52b628c87627d859fd8b0bf99ebbf20a7ec95de4171a037a5e3b65b7c3ce
759.82ms,[BD]bein sports xtra,https://stream1.freetv.fun/bein-sports-xtra-1.m3u8
759.84ms,[BD]kuwait tv 2,https://stream1.freetv.fun/kuwait-tv-2-1.m3u8
759.86ms,[HD]теледом,https://stream1.freetv.fun/teledom-1.m3u8
759.89ms,[HD]ช่อง bally sports southeast carolinas,https://stream1.freetv.fun/ch-ng-bally-sports-southeast-carolinas-1.m3u8
759.91ms,[BD]tv 100,https://stream1.freetv.fun/tv-100-5.m3u8
759.91ms,[VGA]rt,https://stream1.freetv.fun/rt-1.m3u8
759.93ms,[VGA]safari tv,https://stream1.freetv.fun/safari-tv-1.m3u8
759.94ms,[HD]radio radio tv,https://stream1.freetv.fun/radio-radio-tv-1.m3u8
760.01ms,[SD]nickelodeon australia,https://stream1.freetv.fun/nickelodeon-australia-1.m3u8
760.02ms,[SD]nba tv (1080p) [geo-blocked],https://stream1.freetv.fun/nba-tv-10.m3u8
760.03ms,[BD]ช่อง eac news tv,https://stream1.freetv.fun/ch-ng-eac-news-tv-1.m3u8
760.09ms,西藏卫视,https://stream1.freetv.fun/6813e053b70cb87f76e097e1fcc36d4cc3eae132496555134d0f98b3fb717629.m3u8
760.10ms,[SD]cctv15,https://stream1.freetv.fun/cctv15-12.m3u8
760.14ms,CCTV13,https://stream1.freetv.fun/aaa30639b476e110eef808c80fbf65a245512c55858196f6f404a6ac68610a44.m3u8
760.16ms,[HD]tmc,https://stream1.freetv.fun/tmc-1.m3u8
760.18ms,宁夏卫视,http://zqh2333.top:2222/rtp/239.93.24.247:5140
760.20ms,[HD]cnc,https://stream1.freetv.fun/cnc-2.m3u8
760.22ms,东南卫视,https://stream1.freetv.fun/f15a5eae2b1ff31b04ac49128210355c6eefafef8947578068c324a46f006cfe.m3u8
760.24ms,[BD]rt-doc,https://stream1.freetv.fun/rt-doc-1.m3u8
760.26ms,[BD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-88.m3u8
760.28ms,[SD]classic arts showcase,https://stream1.freetv.fun/classic-arts-showcase-2.m3u8
760.38ms,靖江新闻综合频道,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd#http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8#http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8?zjiangsd#http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
760.41ms,CCTV7,https://stream1.freetv.fun/52ed19522f9cb0b1e5954cda13ab827fdaee9270338a1f6ddf6b6f0f3dd38958.m3u8
760.43ms,[BD]voice of america,https://stream1.freetv.fun/voice-of-america-2.m3u8
760.43ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-28.m3u8
760.44ms,[SD]vtv1 (1080p),https://stream1.freetv.fun/vtv1-2.m3u8
760.50ms,[HD]moviebox,https://stream1.freetv.fun/moviebox-2.m3u8
760.52ms,[BD]mbc bollywood,https://stream1.freetv.fun/mbc-bollywood-4.m3u8
760.53ms,宁夏卫视,https://stream1.freetv.fun/cc16a0fe49219a8e892e4ac0a89d626d09f0c5af7cd94198648427aca9719943.m3u8
760.58ms,CCTV13,https://stream1.freetv.fun/fc94bc81376ea01b8f79faa66d741ce809a9c806fdaa6b310ff275e5792e2195.m3u8
760.60ms,CCTV8,https://stream1.freetv.fun/0a41a74a908f871b3e73f9381b831e6bdf23a89efb600e3c5d4532c0a8e7f6e8.m3u8
760.61ms,农林卫视,https://stream1.freetv.fun/fe99380ce76011ac28d24fb52afe030d6fb320bf5afe31a04fb2746964932ff7.m3u8
760.63ms,[BD]afarin tv,https://stream1.freetv.fun/afarin-tv-1.m3u8
760.70ms,[BD]mta4 africa,https://stream1.freetv.fun/mta4-africa-1.m3u8
760.72ms,湖北卫视,https://stream1.freetv.fun/37aa38a997eb8e568186fad85670c3a3a6684361c2b038c5cd0d0835216f299b.m3u8
760.73ms,[SD]tvs sports bureau (720p),https://stream1.freetv.fun/tvs-sports-bureau-2.m3u8
760.76ms,[SD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-61.m3u8
760.78ms,[HD]tv romana,https://stream1.freetv.fun/tv-romana-1.m3u8
760.79ms,Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
760.82ms,熊在旅途(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b0b95c35bce84072b10ad0b82cf83951/1200.m3u8
760.82ms,[BD]history2(usa) *s,https://stream1.freetv.fun/history2--s-1.m3u8
760.88ms,Revry,https://linear-43.frequency.stream/dist/24i/43/hls/master/playlist.m3u8
760.91ms,[BD]kuriakos tv,https://stream1.freetv.fun/kuriakos-tv-1.m3u8
760.94ms,[BD]lale,https://stream1.freetv.fun/lale-1.m3u8
760.97ms,襄城综合,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
760.98ms,珲春新闻综合,https://stream1.freetv.fun/hun-chun-xin-wen-zong-he-3.m3u8
761.04ms,[HD]tropical music tv,https://stream1.freetv.fun/tropical-music-tv-2.m3u8
761.16ms,[SD]телекафе,https://stream1.freetv.fun/telekafe-1.m3u8
761.19ms,[BD]dbm tv,https://stream1.freetv.fun/dbm-tv-1.m3u8
761.22ms,[HD]cnbc indonesia,https://stream1.freetv.fun/cnbc-indonesia-8.m3u8
761.23ms,[HD]premier sports 1,https://stream1.freetv.fun/premier-sports-1-2.m3u8
761.24ms,山东卫视,https://stream1.freetv.fun/c5d7e1d2bdcefe510e4d8ef42acdf78c2e399133bad012c2c8a9125d832da5ee.m3u8
761.25ms,[BD]吉林卫视,https://stream1.freetv.fun/ipv6-ji-lin-wei-shi-15.m3u8
761.25ms,河北卫视,https://stream1.freetv.fun/3195078de9ae9f13e5d7cd6eed593a80ef4d1d37948e8d2696ed120493bc6bc3.m3u8
761.26ms,天津卫视,https://stream1.freetv.fun/575c9b547c7243696c3a5b309c67f197744e930ca65cb22899a19556519ee8d3.m3u8
761.27ms,[SD]zee business,https://stream1.freetv.fun/zee-business-3.m3u8
761.28ms,[HD]kurdistan 24,https://stream1.freetv.fun/kurdistan-24-1.m3u8
761.30ms,[HD]hsn,https://stream1.freetv.fun/hsn-1.m3u8
761.33ms,秋月剪水,http://dns.yiandrive.com:13571/douyu/9588891
761.36ms,TVN,https://stream1.freetv.fun/tvn-3.m3u8
761.38ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-31.m3u8
761.38ms,[BD]hits(tw) =,https://stream1.freetv.fun/hits-10.ctv
761.39ms,[VGA]sat 7 arabic,https://stream1.freetv.fun/sat-7-arabic-1.m3u8
761.40ms,[HD]hallo music,https://stream1.freetv.fun/hallo-music-2.m3u8
761.43ms,DISNEYXDWEST,https://stream1.freetv.fun/disney-xd-west-2.m3u8
761.45ms,[BD]cgtn arabic,https://stream1.freetv.fun/cgtn-arabic-1.m3u8
761.52ms,天津卫视,https://stream1.freetv.fun/c53b590edd83259c81e0c7236308f727d152af9ddb24496c8db1485b6a046e32.m3u8
761.55ms,捕食者身体构造,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/83901acd0fed408f904a9b554c8e16ef/1200.m3u8
761.56ms,吉林｜德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
761.56ms,ASTROFOOTBALL,https://stream1.freetv.fun/astro-football-5.m3u8
761.57ms,CCTV14,https://stream1.freetv.fun/2cd992d2936611742cbaa48d0dabf2d839672b311b9634b59dde9f649c167945.m3u8
761.57ms,[BD]cctv5,https://stream1.freetv.fun/cctv5-43.m3u8
761.59ms,传奇母狮,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c550dc54139b4e619e7d4a1c1ab69e56/1200.m3u8
761.63ms,猛虎柔情,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd3be5a89c1542d3bb4db0953a1430c6/1200.m3u8
761.65ms,绍兴之声,http://live.shaoxing.com.cn/audio/s10001-xw1/index.m3u8
761.74ms,Héviz TV,https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8
761.75ms,[HD]canal motor,https://stream1.freetv.fun/canal-motor-5.m3u8
761.75ms,凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20062
761.76ms,江苏卫视,https://stream1.freetv.fun/5f53633b7ea4bc98a9984d9f199f4e45a74a7217a3f939aee14a4846a03dc69c.m3u8
761.82ms,[BD]outdoor america,https://stream1.freetv.fun/outdoor-america-1.m3u8
761.84ms,黑龙江卫视,https://stream1.freetv.fun/37e69fa2a6e65aa433673dfec50de253c086fe33b0b9b2430524673ac807f5f0.m3u8
761.88ms,大猫传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6976a5d0ae0d4426bbd94bc1dd8f44a9/1200.m3u8
761.90ms,野性美洲3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1156d95bcf554d0e9df1688e8a6fd55d/1200.m3u8
761.90ms,[BD]mako 24 ערוץ,https://stream1.freetv.fun/mako-24--rvts-2.m3u8
